unique_id,ds,y,split,etiqueta,m
H317,2010-06-19 21:00:00,22.7,entrenamiento,horaria con ciclo diario,24
H317,2010-06-19 22:00:00,21.5,entrenamiento,horaria con ciclo diario,24
H317,2010-06-19 23:00:00,20.7,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 00:00:00,19.9,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 01:00:00,19.1,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 02:00:00,18.4,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 03:00:00,17.4,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 04:00:00,16.7,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 05:00:00,16.0,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 06:00:00,17.2,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 07:00:00,19.7,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 08:00:00,21.8,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 09:00:00,23.8,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 10:00:00,25.7,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 11:00:00,27.4,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 12:00:00,28.7,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 13:00:00,29.8,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 14:00:00,30.4,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 15:00:00,30.8,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 16:00:00,30.7,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 17:00:00,30.3,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 18:00:00,29.6,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 19:00:00,28.2,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 20:00:00,25.3,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 21:00:00,22.9,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 22:00:00,21.7,entrenamiento,horaria con ciclo diario,24
H317,2010-06-20 23:00:00,20.9,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 00:00:00,20.0,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 01:00:00,19.3,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 02:00:00,18.6,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 03:00:00,17.7,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 04:00:00,16.9,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 05:00:00,16.2,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 06:00:00,17.3,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 07:00:00,19.8,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 08:00:00,22.1,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 09:00:00,24.1,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 10:00:00,25.9,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 11:00:00,27.7,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 12:00:00,29.1,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 13:00:00,30.1,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 14:00:00,30.7,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 15:00:00,31.1,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 16:00:00,31.0,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 17:00:00,30.6,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 18:00:00,29.8,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 19:00:00,28.4,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 20:00:00,25.5,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 21:00:00,23.2,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 22:00:00,21.9,entrenamiento,horaria con ciclo diario,24
H317,2010-06-21 23:00:00,21.2,entrenamiento,horaria con ciclo diario,24
H317,2010-06-22 00:00:00,20.2,prueba,horaria con ciclo diario,24
H317,2010-06-22 01:00:00,19.6,prueba,horaria con ciclo diario,24
H317,2010-06-22 02:00:00,18.9,prueba,horaria con ciclo diario,24
H317,2010-06-22 03:00:00,17.9,prueba,horaria con ciclo diario,24
H317,2010-06-22 04:00:00,17.2,prueba,horaria con ciclo diario,24
H317,2010-06-22 05:00:00,16.4,prueba,horaria con ciclo diario,24
H317,2010-06-22 06:00:00,17.6,prueba,horaria con ciclo diario,24
H317,2010-06-22 07:00:00,20.0,prueba,horaria con ciclo diario,24
H317,2010-06-22 08:00:00,22.2,prueba,horaria con ciclo diario,24
H317,2010-06-22 09:00:00,24.3,prueba,horaria con ciclo diario,24
H317,2010-06-22 10:00:00,26.1,prueba,horaria con ciclo diario,24
H317,2010-06-22 11:00:00,27.8,prueba,horaria con ciclo diario,24
H317,2010-06-22 12:00:00,29.3,prueba,horaria con ciclo diario,24
H317,2010-06-22 13:00:00,30.3,prueba,horaria con ciclo diario,24
H317,2010-06-22 14:00:00,30.9,prueba,horaria con ciclo diario,24
H317,2010-06-22 15:00:00,31.3,prueba,horaria con ciclo diario,24
H317,2010-06-22 16:00:00,31.2,prueba,horaria con ciclo diario,24
H317,2010-06-22 17:00:00,30.8,prueba,horaria con ciclo diario,24
H317,2010-06-22 18:00:00,30.1,prueba,horaria con ciclo diario,24
H317,2010-06-22 19:00:00,28.6,prueba,horaria con ciclo diario,24
H317,2010-06-22 20:00:00,25.7,prueba,horaria con ciclo diario,24
H317,2010-06-22 21:00:00,23.4,prueba,horaria con ciclo diario,24
H317,2010-06-22 22:00:00,22.2,prueba,horaria con ciclo diario,24
H317,2010-06-22 23:00:00,21.4,prueba,horaria con ciclo diario,24
H317,2010-06-23 00:00:00,20.4,prueba,horaria con ciclo diario,24
H317,2010-06-23 01:00:00,19.8,prueba,horaria con ciclo diario,24
H317,2010-06-23 02:00:00,19.1,prueba,horaria con ciclo diario,24
H317,2010-06-23 03:00:00,18.2,prueba,horaria con ciclo diario,24
H317,2010-06-23 04:00:00,17.4,prueba,horaria con ciclo diario,24
H317,2010-06-23 05:00:00,16.7,prueba,horaria con ciclo diario,24
H317,2010-06-23 06:00:00,17.7,prueba,horaria con ciclo diario,24
H317,2010-06-23 07:00:00,20.2,prueba,horaria con ciclo diario,24
H317,2010-06-23 08:00:00,22.4,prueba,horaria con ciclo diario,24
H317,2010-06-23 09:00:00,24.4,prueba,horaria con ciclo diario,24
H317,2010-06-23 10:00:00,26.3,prueba,horaria con ciclo diario,24
H317,2010-06-23 11:00:00,28.1,prueba,horaria con ciclo diario,24
H317,2010-06-23 12:00:00,29.4,prueba,horaria con ciclo diario,24
H317,2010-06-23 13:00:00,30.4,prueba,horaria con ciclo diario,24
H317,2010-06-23 14:00:00,31.2,prueba,horaria con ciclo diario,24
H317,2010-06-23 15:00:00,31.5,prueba,horaria con ciclo diario,24
H317,2010-06-23 16:00:00,31.4,prueba,horaria con ciclo diario,24
H317,2010-06-23 17:00:00,31.0,prueba,horaria con ciclo diario,24
H317,2010-06-23 18:00:00,30.3,prueba,horaria con ciclo diario,24
H317,2010-06-23 19:00:00,28.8,prueba,horaria con ciclo diario,24
H317,2010-06-23 20:00:00,25.9,prueba,horaria con ciclo diario,24
H317,2010-06-23 21:00:00,23.7,prueba,horaria con ciclo diario,24
H317,2010-06-23 22:00:00,22.3,prueba,horaria con ciclo diario,24
H317,2010-06-23 23:00:00,21.6,prueba,horaria con ciclo diario,24
