unique_id,ds,y,split,etiqueta,m
M35927,1989-11-01,1167.0,entrenamiento,estacionalidad marcada,12
M35927,1989-12-01,1176.0,entrenamiento,estacionalidad marcada,12
M35927,1990-01-01,1176.0,entrenamiento,estacionalidad marcada,12
M35927,1990-02-01,1161.0,entrenamiento,estacionalidad marcada,12
M35927,1990-03-01,1175.0,entrenamiento,estacionalidad marcada,12
M35927,1990-04-01,1184.0,entrenamiento,estacionalidad marcada,12
M35927,1990-05-01,1199.0,entrenamiento,estacionalidad marcada,12
M35927,1990-06-01,1205.0,entrenamiento,estacionalidad marcada,12
M35927,1990-07-01,1204.0,entrenamiento,estacionalidad marcada,12
M35927,1990-08-01,1182.0,entrenamiento,estacionalidad marcada,12
M35927,1990-09-01,1193.0,entrenamiento,estacionalidad marcada,12
M35927,1990-10-01,1219.0,entrenamiento,estacionalidad marcada,12
M35927,1990-11-01,1228.0,entrenamiento,estacionalidad marcada,12
M35927,1990-12-01,1236.0,entrenamiento,estacionalidad marcada,12
M35927,1991-01-01,1236.0,entrenamiento,estacionalidad marcada,12
M35927,1991-02-01,1200.0,entrenamiento,estacionalidad marcada,12
M35927,1991-03-01,1215.0,entrenamiento,estacionalidad marcada,12
M35927,1991-04-01,1227.0,entrenamiento,estacionalidad marcada,12
M35927,1991-05-01,1251.0,entrenamiento,estacionalidad marcada,12
M35927,1991-06-01,1258.0,entrenamiento,estacionalidad marcada,12
M35927,1991-07-01,1259.0,entrenamiento,estacionalidad marcada,12
M35927,1991-08-01,1221.0,entrenamiento,estacionalidad marcada,12
M35927,1991-09-01,1225.0,entrenamiento,estacionalidad marcada,12
M35927,1991-10-01,1260.0,entrenamiento,estacionalidad marcada,12
M35927,1991-11-01,1273.0,entrenamiento,estacionalidad marcada,12
M35927,1991-12-01,1273.0,entrenamiento,estacionalidad marcada,12
M35927,1992-01-01,1276.0,entrenamiento,estacionalidad marcada,12
M35927,1992-02-01,1225.0,entrenamiento,estacionalidad marcada,12
M35927,1992-03-01,1238.0,entrenamiento,estacionalidad marcada,12
M35927,1992-04-01,1256.0,entrenamiento,estacionalidad marcada,12
M35927,1992-05-01,1261.0,entrenamiento,estacionalidad marcada,12
M35927,1992-06-01,1264.0,entrenamiento,estacionalidad marcada,12
M35927,1992-07-01,1265.0,entrenamiento,estacionalidad marcada,12
M35927,1992-08-01,1219.0,entrenamiento,estacionalidad marcada,12
M35927,1992-09-01,1220.0,entrenamiento,estacionalidad marcada,12
M35927,1992-10-01,1259.0,entrenamiento,estacionalidad marcada,12
M35927,1992-11-01,1273.0,entrenamiento,estacionalidad marcada,12
M35927,1992-12-01,1271.0,entrenamiento,estacionalidad marcada,12
M35927,1993-01-01,1266.0,entrenamiento,estacionalidad marcada,12
M35927,1993-02-01,1219.0,entrenamiento,estacionalidad marcada,12
M35927,1993-03-01,1241.0,entrenamiento,estacionalidad marcada,12
M35927,1993-04-01,1257.0,entrenamiento,estacionalidad marcada,12
M35927,1993-05-01,1269.0,entrenamiento,estacionalidad marcada,12
M35927,1993-06-01,1276.0,entrenamiento,estacionalidad marcada,12
M35927,1993-07-01,1265.0,entrenamiento,estacionalidad marcada,12
M35927,1993-08-01,1230.0,entrenamiento,estacionalidad marcada,12
M35927,1993-09-01,1247.0,entrenamiento,estacionalidad marcada,12
M35927,1993-10-01,1284.0,entrenamiento,estacionalidad marcada,12
M35927,1993-11-01,1285.0,entrenamiento,estacionalidad marcada,12
M35927,1993-12-01,1286.0,entrenamiento,estacionalidad marcada,12
M35927,1994-01-01,1283.0,entrenamiento,estacionalidad marcada,12
M35927,1994-02-01,1227.0,entrenamiento,estacionalidad marcada,12
M35927,1994-03-01,1258.0,entrenamiento,estacionalidad marcada,12
M35927,1994-04-01,1271.0,entrenamiento,estacionalidad marcada,12
M35927,1994-05-01,1275.0,entrenamiento,estacionalidad marcada,12
M35927,1994-06-01,1278.0,entrenamiento,estacionalidad marcada,12
M35927,1994-07-01,1273.0,entrenamiento,estacionalidad marcada,12
M35927,1994-08-01,1230.0,entrenamiento,estacionalidad marcada,12
M35927,1994-09-01,1256.0,entrenamiento,estacionalidad marcada,12
M35927,1994-10-01,1284.0,entrenamiento,estacionalidad marcada,12
M35927,1994-11-01,1281.0,entrenamiento,estacionalidad marcada,12
M35927,1994-12-01,1289.0,entrenamiento,estacionalidad marcada,12
M35927,1995-01-01,1291.0,entrenamiento,estacionalidad marcada,12
M35927,1995-02-01,1238.0,entrenamiento,estacionalidad marcada,12
M35927,1995-03-01,1255.0,entrenamiento,estacionalidad marcada,12
M35927,1995-04-01,1271.0,entrenamiento,estacionalidad marcada,12
M35927,1995-05-01,1283.0,entrenamiento,estacionalidad marcada,12
M35927,1995-06-01,1291.0,entrenamiento,estacionalidad marcada,12
M35927,1995-07-01,1285.0,entrenamiento,estacionalidad marcada,12
M35927,1995-08-01,1235.0,entrenamiento,estacionalidad marcada,12
M35927,1995-09-01,1258.0,entrenamiento,estacionalidad marcada,12
M35927,1995-10-01,1298.0,entrenamiento,estacionalidad marcada,12
M35927,1995-11-01,1295.0,entrenamiento,estacionalidad marcada,12
M35927,1995-12-01,1301.0,entrenamiento,estacionalidad marcada,12
M35927,1996-01-01,1305.0,entrenamiento,estacionalidad marcada,12
M35927,1996-02-01,1242.0,entrenamiento,estacionalidad marcada,12
M35927,1996-03-01,1256.0,entrenamiento,estacionalidad marcada,12
M35927,1996-04-01,1270.0,entrenamiento,estacionalidad marcada,12
M35927,1996-05-01,1283.0,entrenamiento,estacionalidad marcada,12
M35927,1996-06-01,1285.0,entrenamiento,estacionalidad marcada,12
M35927,1996-07-01,1283.0,entrenamiento,estacionalidad marcada,12
M35927,1996-08-01,1228.0,entrenamiento,estacionalidad marcada,12
M35927,1996-09-01,1244.0,entrenamiento,estacionalidad marcada,12
M35927,1996-10-01,1300.0,entrenamiento,estacionalidad marcada,12
M35927,1996-11-01,1298.0,entrenamiento,estacionalidad marcada,12
M35927,1996-12-01,1311.0,entrenamiento,estacionalidad marcada,12
M35927,1997-01-01,1310.0,entrenamiento,estacionalidad marcada,12
M35927,1997-02-01,1245.0,entrenamiento,estacionalidad marcada,12
M35927,1997-03-01,1256.0,entrenamiento,estacionalidad marcada,12
M35927,1997-04-01,1276.0,entrenamiento,estacionalidad marcada,12
M35927,1997-05-01,1282.0,entrenamiento,estacionalidad marcada,12
M35927,1997-06-01,1288.0,entrenamiento,estacionalidad marcada,12
M35927,1997-07-01,1287.0,entrenamiento,estacionalidad marcada,12
M35927,1997-08-01,1241.0,entrenamiento,estacionalidad marcada,12
M35927,1997-09-01,1261.0,entrenamiento,estacionalidad marcada,12
M35927,1997-10-01,1298.0,entrenamiento,estacionalidad marcada,12
M35927,1997-11-01,1295.0,entrenamiento,estacionalidad marcada,12
M35927,1997-12-01,1306.0,entrenamiento,estacionalidad marcada,12
M35927,1998-01-01,1303.0,entrenamiento,estacionalidad marcada,12
M35927,1998-02-01,1235.0,entrenamiento,estacionalidad marcada,12
M35927,1998-03-01,1258.0,entrenamiento,estacionalidad marcada,12
M35927,1998-04-01,1279.0,entrenamiento,estacionalidad marcada,12
M35927,1998-05-01,1282.0,entrenamiento,estacionalidad marcada,12
M35927,1998-06-01,1295.0,entrenamiento,estacionalidad marcada,12
M35927,1998-07-01,1292.0,entrenamiento,estacionalidad marcada,12
M35927,1998-08-01,1235.0,entrenamiento,estacionalidad marcada,12
M35927,1998-09-01,1259.0,entrenamiento,estacionalidad marcada,12
M35927,1998-10-01,1297.0,entrenamiento,estacionalidad marcada,12
M35927,1998-11-01,1288.0,entrenamiento,estacionalidad marcada,12
M35927,1998-12-01,1296.0,entrenamiento,estacionalidad marcada,12
M35927,1999-01-01,1294.0,entrenamiento,estacionalidad marcada,12
M35927,1999-02-01,1224.0,entrenamiento,estacionalidad marcada,12
M35927,1999-03-01,1250.0,entrenamiento,estacionalidad marcada,12
M35927,1999-04-01,1264.0,entrenamiento,estacionalidad marcada,12
M35927,1999-05-01,1263.0,entrenamiento,estacionalidad marcada,12
M35927,1999-06-01,1272.0,entrenamiento,estacionalidad marcada,12
M35927,1999-07-01,1271.0,entrenamiento,estacionalidad marcada,12
M35927,1999-08-01,1222.0,entrenamiento,estacionalidad marcada,12
M35927,1999-09-01,1236.0,entrenamiento,estacionalidad marcada,12
M35927,1999-10-01,1272.0,entrenamiento,estacionalidad marcada,12
M35927,1999-11-01,1263.0,entrenamiento,estacionalidad marcada,12
M35927,1999-12-01,1267.0,entrenamiento,estacionalidad marcada,12
M35927,2000-01-01,1262.0,entrenamiento,estacionalidad marcada,12
M35927,2000-02-01,1194.0,entrenamiento,estacionalidad marcada,12
M35927,2000-03-01,1227.0,entrenamiento,estacionalidad marcada,12
M35927,2000-04-01,1241.0,entrenamiento,estacionalidad marcada,12
M35927,2000-05-01,1246.0,entrenamiento,estacionalidad marcada,12
M35927,2000-06-01,1251.0,entrenamiento,estacionalidad marcada,12
M35927,2000-07-01,1242.0,entrenamiento,estacionalidad marcada,12
M35927,2000-08-01,1177.0,entrenamiento,estacionalidad marcada,12
M35927,2000-09-01,1194.0,entrenamiento,estacionalidad marcada,12
M35927,2000-10-01,1230.0,entrenamiento,estacionalidad marcada,12
M35927,2000-11-01,1229.0,entrenamiento,estacionalidad marcada,12
M35927,2000-12-01,1233.0,entrenamiento,estacionalidad marcada,12
M35927,2001-01-01,1230.0,entrenamiento,estacionalidad marcada,12
M35927,2001-02-01,1166.0,entrenamiento,estacionalidad marcada,12
M35927,2001-03-01,1228.0,entrenamiento,estacionalidad marcada,12
M35927,2001-04-01,1245.0,entrenamiento,estacionalidad marcada,12
M35927,2001-05-01,1234.0,entrenamiento,estacionalidad marcada,12
M35927,2001-06-01,1242.0,entrenamiento,estacionalidad marcada,12
M35927,2001-07-01,1241.0,entrenamiento,estacionalidad marcada,12
M35927,2001-08-01,1177.0,entrenamiento,estacionalidad marcada,12
M35927,2001-09-01,1201.0,entrenamiento,estacionalidad marcada,12
M35927,2001-10-01,1232.0,entrenamiento,estacionalidad marcada,12
M35927,2001-11-01,1221.0,entrenamiento,estacionalidad marcada,12
M35927,2001-12-01,1222.0,entrenamiento,estacionalidad marcada,12
M35927,2002-01-01,1221.0,entrenamiento,estacionalidad marcada,12
M35927,2002-02-01,1173.0,entrenamiento,estacionalidad marcada,12
M35927,2002-03-01,1172.0,entrenamiento,estacionalidad marcada,12
M35927,2002-04-01,1182.0,entrenamiento,estacionalidad marcada,12
M35927,2002-05-01,1179.0,entrenamiento,estacionalidad marcada,12
M35927,2002-06-01,1182.0,entrenamiento,estacionalidad marcada,12
M35927,2002-07-01,1170.0,entrenamiento,estacionalidad marcada,12
M35927,2002-08-01,1125.0,entrenamiento,estacionalidad marcada,12
M35927,2002-09-01,1130.0,entrenamiento,estacionalidad marcada,12
M35927,2002-10-01,1173.0,entrenamiento,estacionalidad marcada,12
M35927,2002-11-01,1169.0,entrenamiento,estacionalidad marcada,12
M35927,2002-12-01,1176.0,entrenamiento,estacionalidad marcada,12
M35927,2003-01-01,1167.0,entrenamiento,estacionalidad marcada,12
M35927,2003-02-01,1131.0,entrenamiento,estacionalidad marcada,12
M35927,2003-03-01,1149.0,entrenamiento,estacionalidad marcada,12
M35927,2003-04-01,1156.0,entrenamiento,estacionalidad marcada,12
M35927,2003-05-01,1145.0,entrenamiento,estacionalidad marcada,12
M35927,2003-06-01,1148.0,entrenamiento,estacionalidad marcada,12
M35927,2003-07-01,1139.0,entrenamiento,estacionalidad marcada,12
M35927,2003-08-01,1108.0,entrenamiento,estacionalidad marcada,12
M35927,2003-09-01,1126.0,entrenamiento,estacionalidad marcada,12
M35927,2003-10-01,1149.0,entrenamiento,estacionalidad marcada,12
M35927,2003-11-01,1149.0,entrenamiento,estacionalidad marcada,12
M35927,2003-12-01,1151.0,entrenamiento,estacionalidad marcada,12
M35927,2004-01-01,1145.0,entrenamiento,estacionalidad marcada,12
M35927,2004-02-01,1115.0,entrenamiento,estacionalidad marcada,12
M35927,2004-03-01,1116.0,entrenamiento,estacionalidad marcada,12
M35927,2004-04-01,1118.0,entrenamiento,estacionalidad marcada,12
M35927,2004-05-01,1118.0,entrenamiento,estacionalidad marcada,12
M35927,2004-06-01,1123.0,entrenamiento,estacionalidad marcada,12
M35927,2004-07-01,1113.0,entrenamiento,estacionalidad marcada,12
M35927,2004-08-01,1077.0,entrenamiento,estacionalidad marcada,12
M35927,2004-09-01,1088.0,entrenamiento,estacionalidad marcada,12
M35927,2004-10-01,1112.0,entrenamiento,estacionalidad marcada,12
M35927,2004-11-01,1115.0,entrenamiento,estacionalidad marcada,12
M35927,2004-12-01,1119.0,entrenamiento,estacionalidad marcada,12
M35927,2005-01-01,1110.0,entrenamiento,estacionalidad marcada,12
M35927,2005-02-01,1079.0,entrenamiento,estacionalidad marcada,12
M35927,2005-03-01,1079.0,entrenamiento,estacionalidad marcada,12
M35927,2005-04-01,1089.0,entrenamiento,estacionalidad marcada,12
M35927,2005-05-01,1085.0,entrenamiento,estacionalidad marcada,12
M35927,2005-06-01,1086.0,entrenamiento,estacionalidad marcada,12
M35927,2005-07-01,1085.0,entrenamiento,estacionalidad marcada,12
M35927,2005-08-01,1052.0,entrenamiento,estacionalidad marcada,12
M35927,2005-09-01,1066.0,entrenamiento,estacionalidad marcada,12
M35927,2005-10-01,1080.0,entrenamiento,estacionalidad marcada,12
M35927,2005-11-01,1080.0,entrenamiento,estacionalidad marcada,12
M35927,2005-12-01,1084.0,entrenamiento,estacionalidad marcada,12
M35927,2006-01-01,1084.0,entrenamiento,estacionalidad marcada,12
M35927,2006-02-01,1049.0,entrenamiento,estacionalidad marcada,12
M35927,2006-03-01,1051.0,entrenamiento,estacionalidad marcada,12
M35927,2006-04-01,1056.0,entrenamiento,estacionalidad marcada,12
M35927,2006-05-01,1054.0,entrenamiento,estacionalidad marcada,12
M35927,2006-06-01,1064.0,entrenamiento,estacionalidad marcada,12
M35927,2006-07-01,1061.0,entrenamiento,estacionalidad marcada,12
M35927,2006-08-01,1025.0,entrenamiento,estacionalidad marcada,12
M35927,2006-09-01,1043.0,entrenamiento,estacionalidad marcada,12
M35927,2006-10-01,1060.0,entrenamiento,estacionalidad marcada,12
M35927,2006-11-01,1061.0,entrenamiento,estacionalidad marcada,12
M35927,2006-12-01,1068.0,entrenamiento,estacionalidad marcada,12
M35927,2007-01-01,1061.0,entrenamiento,estacionalidad marcada,12
M35927,2007-02-01,1023.0,entrenamiento,estacionalidad marcada,12
M35927,2007-03-01,1026.0,entrenamiento,estacionalidad marcada,12
M35927,2007-04-01,1036.0,entrenamiento,estacionalidad marcada,12
M35927,2007-05-01,1043.0,entrenamiento,estacionalidad marcada,12
M35927,2007-06-01,1044.0,entrenamiento,estacionalidad marcada,12
M35927,2007-07-01,1045.0,entrenamiento,estacionalidad marcada,12
M35927,2007-08-01,1009.0,entrenamiento,estacionalidad marcada,12
M35927,2007-09-01,1021.0,entrenamiento,estacionalidad marcada,12
M35927,2007-10-01,1035.0,entrenamiento,estacionalidad marcada,12
M35927,2007-11-01,1037.0,entrenamiento,estacionalidad marcada,12
M35927,2007-12-01,1044.0,entrenamiento,estacionalidad marcada,12
M35927,2008-01-01,1042.0,entrenamiento,estacionalidad marcada,12
M35927,2008-02-01,1000.0,entrenamiento,estacionalidad marcada,12
M35927,2008-03-01,1003.0,entrenamiento,estacionalidad marcada,12
M35927,2008-04-01,1011.0,entrenamiento,estacionalidad marcada,12
M35927,2008-05-01,1012.0,entrenamiento,estacionalidad marcada,12
M35927,2008-06-01,1016.0,entrenamiento,estacionalidad marcada,12
M35927,2008-07-01,1009.0,entrenamiento,estacionalidad marcada,12
M35927,2008-08-01,984.0,entrenamiento,estacionalidad marcada,12
M35927,2008-09-01,995.0,entrenamiento,estacionalidad marcada,12
M35927,2008-10-01,1013.0,entrenamiento,estacionalidad marcada,12
M35927,2008-11-01,1007.0,entrenamiento,estacionalidad marcada,12
M35927,2008-12-01,1008.0,entrenamiento,estacionalidad marcada,12
M35927,2009-01-01,975.0,entrenamiento,estacionalidad marcada,12
M35927,2009-02-01,936.0,entrenamiento,estacionalidad marcada,12
M35927,2009-03-01,946.0,entrenamiento,estacionalidad marcada,12
M35927,2009-04-01,953.0,entrenamiento,estacionalidad marcada,12
M35927,2009-05-01,955.0,entrenamiento,estacionalidad marcada,12
M35927,2009-06-01,960.0,entrenamiento,estacionalidad marcada,12
M35927,2009-07-01,950.0,entrenamiento,estacionalidad marcada,12
M35927,2009-08-01,922.0,entrenamiento,estacionalidad marcada,12
M35927,2009-09-01,933.0,entrenamiento,estacionalidad marcada,12
M35927,2009-10-01,959.0,entrenamiento,estacionalidad marcada,12
M35927,2009-11-01,956.0,entrenamiento,estacionalidad marcada,12
M35927,2009-12-01,963.0,entrenamiento,estacionalidad marcada,12
M35927,2010-01-01,955.0,entrenamiento,estacionalidad marcada,12
M35927,2010-02-01,910.0,entrenamiento,estacionalidad marcada,12
M35927,2010-03-01,926.0,entrenamiento,estacionalidad marcada,12
M35927,2010-04-01,941.0,entrenamiento,estacionalidad marcada,12
M35927,2010-05-01,958.0,entrenamiento,estacionalidad marcada,12
M35927,2010-06-01,961.0,entrenamiento,estacionalidad marcada,12
M35927,2010-07-01,945.0,entrenamiento,estacionalidad marcada,12
M35927,2010-08-01,906.0,entrenamiento,estacionalidad marcada,12
M35927,2010-09-01,927.0,entrenamiento,estacionalidad marcada,12
M35927,2010-10-01,975.0,entrenamiento,estacionalidad marcada,12
M35927,2010-11-01,970.0,entrenamiento,estacionalidad marcada,12
M35927,2010-12-01,989.0,entrenamiento,estacionalidad marcada,12
M35927,2011-01-01,977.0,entrenamiento,estacionalidad marcada,12
M35927,2011-02-01,930.0,entrenamiento,estacionalidad marcada,12
M35927,2011-03-01,959.0,entrenamiento,estacionalidad marcada,12
M35927,2011-04-01,966.0,entrenamiento,estacionalidad marcada,12
M35927,2011-05-01,976.0,entrenamiento,estacionalidad marcada,12
M35927,2011-06-01,980.0,entrenamiento,estacionalidad marcada,12
M35927,2011-07-01,966.0,entrenamiento,estacionalidad marcada,12
M35927,2011-08-01,939.0,entrenamiento,estacionalidad marcada,12
M35927,2011-09-01,965.0,entrenamiento,estacionalidad marcada,12
M35927,2011-10-01,1001.0,entrenamiento,estacionalidad marcada,12
M35927,2011-11-01,1006.0,entrenamiento,estacionalidad marcada,12
M35927,2011-12-01,1016.0,entrenamiento,estacionalidad marcada,12
M35927,2012-01-01,996.0,entrenamiento,estacionalidad marcada,12
M35927,2012-02-01,955.0,entrenamiento,estacionalidad marcada,12
M35927,2012-03-01,980.0,entrenamiento,estacionalidad marcada,12
M35927,2012-04-01,998.0,entrenamiento,estacionalidad marcada,12
M35927,2012-05-01,997.0,entrenamiento,estacionalidad marcada,12
M35927,2012-06-01,997.0,entrenamiento,estacionalidad marcada,12
M35927,2012-07-01,963.0,entrenamiento,estacionalidad marcada,12
M35927,2012-08-01,943.0,entrenamiento,estacionalidad marcada,12
M35927,2012-09-01,965.0,entrenamiento,estacionalidad marcada,12
M35927,2012-10-01,1001.0,entrenamiento,estacionalidad marcada,12
M35927,2012-11-01,1011.0,entrenamiento,estacionalidad marcada,12
M35927,2012-12-01,1017.0,entrenamiento,estacionalidad marcada,12
M35927,2013-01-01,1008.0,entrenamiento,estacionalidad marcada,12
M35927,2013-02-01,962.0,entrenamiento,estacionalidad marcada,12
M35927,2013-03-01,981.0,entrenamiento,estacionalidad marcada,12
M35927,2013-04-01,999.0,entrenamiento,estacionalidad marcada,12
M35927,2013-05-01,998.0,entrenamiento,estacionalidad marcada,12
M35927,2013-06-01,1006.0,entrenamiento,estacionalidad marcada,12
M35927,2013-07-01,992.0,entrenamiento,estacionalidad marcada,12
M35927,2013-08-01,966.0,entrenamiento,estacionalidad marcada,12
M35927,2013-09-01,982.0,entrenamiento,estacionalidad marcada,12
M35927,2013-10-01,1014.0,entrenamiento,estacionalidad marcada,12
M35927,2013-11-01,1021.0,entrenamiento,estacionalidad marcada,12
M35927,2013-12-01,1028.0,entrenamiento,estacionalidad marcada,12
M35927,2014-01-01,1022.0,entrenamiento,estacionalidad marcada,12
M35927,2014-02-01,975.0,entrenamiento,estacionalidad marcada,12
M35927,2014-03-01,986.0,entrenamiento,estacionalidad marcada,12
M35927,2014-04-01,1001.0,entrenamiento,estacionalidad marcada,12
M35927,2014-05-01,1007.0,entrenamiento,estacionalidad marcada,12
M35927,2014-06-01,1006.0,entrenamiento,estacionalidad marcada,12
M35927,2014-07-01,1010.0,entrenamiento,estacionalidad marcada,12
M35927,2014-08-01,963.0,entrenamiento,estacionalidad marcada,12
M35927,2014-09-01,984.0,entrenamiento,estacionalidad marcada,12
M35927,2014-10-01,1014.0,entrenamiento,estacionalidad marcada,12
M35927,2014-11-01,1016.0,entrenamiento,estacionalidad marcada,12
M35927,2014-12-01,1022.0,entrenamiento,estacionalidad marcada,12
M35927,2015-01-01,1014.0,entrenamiento,estacionalidad marcada,12
M35927,2015-02-01,980.0,entrenamiento,estacionalidad marcada,12
M35927,2015-03-01,992.0,entrenamiento,estacionalidad marcada,12
M35927,2015-04-01,993.0,entrenamiento,estacionalidad marcada,12
M35927,2015-05-01,996.0,entrenamiento,estacionalidad marcada,12
M35927,2015-06-01,1001.0,entrenamiento,estacionalidad marcada,12
M35927,2015-07-01,997.0,entrenamiento,estacionalidad marcada,12
M35927,2015-08-01,968.0,entrenamiento,estacionalidad marcada,12
M35927,2015-09-01,981.0,entrenamiento,estacionalidad marcada,12
M35927,2015-10-01,1003.0,entrenamiento,estacionalidad marcada,12
M35927,2015-11-01,1016.0,entrenamiento,estacionalidad marcada,12
M35927,2015-12-01,1016.0,entrenamiento,estacionalidad marcada,12
M35927,2016-01-01,1005.0,prueba,estacionalidad marcada,12
M35927,2016-02-01,978.0,prueba,estacionalidad marcada,12
M35927,2016-03-01,987.0,prueba,estacionalidad marcada,12
M35927,2016-04-01,996.0,prueba,estacionalidad marcada,12
M35927,2016-05-01,993.0,prueba,estacionalidad marcada,12
M35927,2016-06-01,991.0,prueba,estacionalidad marcada,12
M35927,2016-07-01,985.0,prueba,estacionalidad marcada,12
M35927,2016-08-01,959.0,prueba,estacionalidad marcada,12
M35927,2016-09-01,967.0,prueba,estacionalidad marcada,12
M35927,2016-10-01,1007.0,prueba,estacionalidad marcada,12
M35927,2016-11-01,1010.0,prueba,estacionalidad marcada,12
M35927,2016-12-01,1022.0,prueba,estacionalidad marcada,12
M35927,2017-01-01,1015.0,prueba,estacionalidad marcada,12
M35927,2017-02-01,979.0,prueba,estacionalidad marcada,12
M35927,2017-03-01,991.0,prueba,estacionalidad marcada,12
M35927,2017-04-01,1008.0,prueba,estacionalidad marcada,12
M35927,2017-05-01,1017.0,prueba,estacionalidad marcada,12
M35927,2017-06-01,1021.0,prueba,estacionalidad marcada,12
D2039,2000-04-19,1821.0,entrenamiento,caminata aleatoria,1
D2039,2000-04-20,1806.0,entrenamiento,caminata aleatoria,1
D2039,2000-04-21,1792.0,entrenamiento,caminata aleatoria,1
D2039,2000-04-22,1778.0,entrenamiento,caminata aleatoria,1
D2039,2000-04-23,1764.0,entrenamiento,caminata aleatoria,1
D2039,2000-04-24,1750.0,entrenamiento,caminata aleatoria,1
D2039,2000-04-25,1736.0,entrenamiento,caminata aleatoria,1
D2039,2000-04-26,1820.0,entrenamiento,caminata aleatoria,1
D2039,2000-04-27,1806.0,entrenamiento,caminata aleatoria,1
D2039,2000-04-28,1792.0,entrenamiento,caminata aleatoria,1
D2039,2000-04-29,1778.0,entrenamiento,caminata aleatoria,1
D2039,2000-04-30,1764.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-01,1750.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-02,1820.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-03,1807.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-04,1792.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-05,1778.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-06,1764.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-07,1750.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-08,1820.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-09,1806.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-10,1792.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-11,1778.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-12,1764.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-13,1750.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-14,1820.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-15,1806.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-16,1792.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-17,1778.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-18,1764.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-19,1750.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-20,1820.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-21,1806.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-22,1792.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-23,1778.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-24,1764.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-25,1820.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-26,1806.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-27,1792.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-28,1778.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-29,1764.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-30,1820.0,entrenamiento,caminata aleatoria,1
D2039,2000-05-31,1806.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-01,1792.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-02,1778.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-03,1764.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-04,1820.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-05,1806.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-06,1792.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-07,1778.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-08,1765.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-09,1820.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-10,1806.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-11,1792.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-12,1778.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-13,1764.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-14,1820.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-15,1806.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-16,1792.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-17,1778.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-18,1764.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-19,1820.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-20,1806.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-21,1792.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-22,1778.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-23,1764.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-24,1820.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-25,1806.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-26,1792.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-27,1779.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-28,1764.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-29,1820.0,entrenamiento,caminata aleatoria,1
D2039,2000-06-30,1806.0,entrenamiento,caminata aleatoria,1
